W0426 23:28:35.317000 552003 torch/distributed/run.py:803] 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0426 23:28:35.317000 552003 torch/distributed/run.py:803] *****************************************
[W426 23:28:46.409025981 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.409415920 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.410824384 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411505168 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411673055 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411740194 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.411813603 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
[W426 23:28:46.412504142 Utils.hpp:137] Warning: Environment variable TORCH_NCCL_TRACE_BUFFER_SIZE is deprecated; use TORCH_FR_BUFFER_SIZE instead (function operator())
Hyperparameters:
  adam_eps: 1e-08
ttp: b1809/3125 bl:2.3089 bb:1.0386 rl:2.3026 rb:1.0543 dl:687-688 gd:1
ttp: b1801/3125 bl:2.4665 bb:1.0032 rl:2.3030 rb:1.0542 dl:682-683 gd:1
ttp: b1796/3125 bl:2.5503 bb:1.0842 rl:2.3035 rb:1.0542 dl:680-680 gd:1
ttp: b1787/3125 bl:2.2104 bb:1.0522 rl:2.3033 rb:1.0542 dl:675-676 gd:1
ttp: b1778/3125 bl:2.4739 bb:1.0161 rl:2.3037 rb:1.0541 dl:670-671 gd:1
ttp: b1770/3125 bl:2.3115 bb:1.1233 rl:2.3037 rb:1.0543 dl:666-667 gd:1
ttp: b1765/3125 bl:2.2499 bb:1.0347 rl:2.3036 rb:1.0542 dl:664-664 gd:1
ttp: b1757/3125 bl:2.1955 bb:1.0066 rl:2.3033 rb:1.0541 dl:659-660 gd:1
ttp: b1751/3125 bl:2.3468 bb:1.0763 rl:2.3034 rb:1.0542 dl:656-656 gd:1
ttp: b1741/3125 bl:2.2718 bb:1.0809 rl:2.3034 rb:1.0542 dl:651-652 gd:1
ttp: b1736/3125 bl:2.4753 bb:1.0730 rl:2.3037 rb:1.0543 dl:648-648 gd:1
ttp: b1725/3125 bl:2.4166 bb:1.1088 rl:2.3039 rb:1.0544 dl:643-644 gd:1
ttp: b1719/3125 bl:2.3547 bb:1.0588 rl:2.3040 rb:1.0544 dl:641-641 gd:1
ttp: b1709/3125 bl:2.3462 bb:1.0652 rl:2.3041 rb:1.0544 dl:636-637 gd:1
ttp: b1699/3125 bl:2.3794 bb:1.0787 rl:2.3043 rb:1.0545 dl:631-632 gd:1
ttp: b1693/3125 bl:2.2246 bb:1.0791 rl:2.3041 rb:1.0545 dl:629-629 gd:1
ttp: b1685/3125 bl:2.2970 bb:1.0611 rl:2.3041 rb:1.0545 dl:624-625 gd:1
ttp: b1678/3125 bl:2.4098 bb:1.1160 rl:2.3043 rb:1.0546 dl:621-621 gd:1
ttp: b1668/3125 bl:2.0615 bb:0.9609 rl:2.3038 rb:1.0545 dl:616-617 gd:1
ttp: b1663/3125 bl:2.4939 bb:1.1179 rl:2.3042 rb:1.0546 dl:614-614 gd:1
ttp: b1653/3125 bl:2.0945 bb:0.9417 rl:2.3038 rb:1.0544 dl:609-610 gd:1
ttp: b1645/3125 bl:2.4172 bb:1.0359 rl:2.3040 rb:1.0543 dl:605-606 gd:1
ttp: b1637/3125 bl:2.5079 bb:1.0566 rl:2.3044 rb:1.0543 dl:601-602 gd:1
ttp: b1632/3125 bl:2.2725 bb:1.0851 rl:2.3043 rb:1.0544 dl:598-598 gd:1
ttp: b1621/3125 bl:2.2961 bb:1.0620 rl:2.3043 rb:1.0544 dl:593-594 gd:1
ttp: b1614/3125 bl:2.5067 bb:1.1447 rl:2.3047 rb:1.0546 dl:590-591 gd:1
ttp: b1605/3125 bl:2.2327 bb:1.0600 rl:2.3046 rb:1.0546 dl:586-587 gd:1
ttp: b1601/3125 bl:2.3442 bb:1.0978 rl:2.3046 rb:1.0547 dl:584-584 gd:1
ttp: b1591/3125 bl:2.1973 bb:1.0304 rl:2.3044 rb:1.0546 dl:580-580 gd:1
ttp: b1584/3125 bl:2.4388 bb:1.1093 rl:2.3047 rb:1.0547 dl:576-577 gd:1
ttp: b1578/3125 bl:2.1697 bb:1.0833 rl:2.3044 rb:1.0548 dl:574-574 gd:1
ttp: b1572/3125 bl:2.4589 bb:1.1221 rl:2.3047 rb:1.0549 dl:571-571 gd:1
ttp: b1565/3125 bl:2.3497 bb:1.0884 rl:2.3048 rb:1.0549 dl:568-568 gd:1
ttp: b1556/3125 bl:2.3776 bb:1.1216 rl:2.3049 rb:1.0550 dl:564-564 gd:1
ttp: b1547/3125 bl:2.3096 bb:1.1603 rl:2.3049 rb:1.0552 dl:560-560 gd:1
ttp: b1541/3125 bl:2.2864 bb:1.1376 rl:2.3049 rb:1.0553 dl:557-557 gd:1
ttp: b1530/3125 bl:2.3132 bb:1.0400 rl:2.3049 rb:1.0553 dl:552-553 gd:1
ttp: b1525/3125 bl:2.1922 bb:1.1018 rl:2.3047 rb:1.0554 dl:550-550 gd:1
ttp: b1516/3125 bl:2.5141 bb:1.1341 rl:2.3051 rb:1.0555 dl:547-547 gd:1
ttp: b1508/3125 bl:2.2149 bb:1.0525 rl:2.3049 rb:1.0555 dl:543-544 gd:1
ttp: b1501/3125 bl:2.5397 bb:1.0912 rl:2.3053 rb:1.0556 dl:540-541 gd:1
ttp: b1495/3125 bl:2.1882 bb:1.0215 rl:2.3051 rb:1.0555 dl:538-538 gd:1
ttp: b1487/3125 bl:2.3726 bb:1.0923 rl:2.3052 rb:1.0556 dl:534-535 gd:1
ttp: b1481/3125 bl:2.2255 bb:1.0948 rl:2.3051 rb:1.0556 dl:532-532 gd:1
ttp: b1472/3125 bl:2.4224 bb:1.1158 rl:2.3053 rb:1.0557 dl:528-528 gd:1
ttp: b1463/3125 bl:2.4017 bb:1.1038 rl:2.3054 rb:1.0558 dl:525-525 gd:1
ttp: b1455/3125 bl:2.4350 bb:1.0654 rl:2.3056 rb:1.0558 dl:521-522 gd:1
ttp: b1449/3125 bl:2.4856 bb:1.1241 rl:2.3059 rb:1.0559 dl:519-519 gd:1
ttp: b1443/3125 bl:2.4035 bb:1.1442 rl:2.3061 rb:1.0561 dl:516-516 gd:1
ttp: b1432/3125 bl:2.3683 bb:1.0637 rl:2.3061 rb:1.0561 dl:511-512 gd:1
ttp: b1423/3125 bl:2.5117 bb:1.1337 rl:2.3065 rb:1.0562 dl:507-508 gd:1
ttp: b1417/3125 bl:2.2425 bb:1.0679 rl:2.3064 rb:1.0562 dl:504-505 gd:1
ttp: b1407/3125 bl:2.4498 bb:1.1392 rl:2.3066 rb:1.0563 dl:500-501 gd:1
ttp: b1403/3125 bl:2.2956 bb:1.0891 rl:2.3066 rb:1.0564 dl:499-499 gd:1
ttp: b1391/3125 bl:2.4493 bb:1.0512 rl:2.3068 rb:1.0564 dl:494-495 gd:1
ttp: b1386/3125 bl:2.2501 bb:1.0092 rl:2.3067 rb:1.0563 dl:493-493 gd:1
ttp: b1382/3125 bl:2.5555 bb:1.0980 rl:2.3070 rb:1.0564 dl:491-491 gd:1
ttp: b1372/3125 bl:2.1076 bb:1.0344 rl:2.3068 rb:1.0563 dl:488-488 gd:1
ttp: b1364/3125 bl:2.4374 bb:1.1220 rl:2.3069 rb:1.0564 dl:484-485 gd:1
ttp: b1359/3125 bl:2.4492 bb:1.0606 rl:2.3071 rb:1.0564 dl:483-483 gd:1
ttp: b1350/3125 bl:2.4251 bb:1.1445 rl:2.3073 rb:1.0565 dl:479-480 gd:1
ttp: b1347/3125 bl:2.3001 bb:1.0396 rl:2.3073 rb:1.0565 dl:478-478 gd:1
ttp: b1339/3125 bl:2.2846 bb:1.0224 rl:2.3073 rb:1.0565 dl:475-475 gd:1
ttp: b1331/3125 bl:2.4988 bb:1.1200 rl:2.3075 rb:1.0566 dl:472-472 gd:1
ttp: b1323/3125 bl:2.4439 bb:1.0965 rl:2.3077 rb:1.0566 dl:469-469 gd:1
ttp: b1315/3125 bl:2.4219 bb:1.0691 rl:2.3079 rb:1.0566 dl:466-466 gd:1
ttp: b1305/3125 bl:2.3116 bb:1.0570 rl:2.3079 rb:1.0566 dl:462-463 gd:1
ttp: b1300/3125 bl:2.3826 bb:1.0727 rl:2.3080 rb:1.0567 dl:460-461 gd:1
ttp: b1296/3125 bl:2.3882 bb:1.0004 rl:2.3081 rb:1.0566 dl:459-459 gd:1
ttp: b1291/3125 bl:2.5080 bb:1.1151 rl:2.3083 rb:1.0566 dl:457-457 gd:1
ttp: b1279/3125 bl:2.4085 bb:1.0974 rl:2.3085 rb:1.0567 dl:452-453 gd:1
ttp: b1272/3125 bl:2.3603 bb:1.1346 rl:2.3085 rb:1.0568 dl:449-450 gd:1
ttp: b1268/3125 bl:2.2411 bb:1.0554 rl:2.3084 rb:1.0568 dl:448-448 gd:1
ttp: b1260/3125 bl:2.4677 bb:1.1067 rl:2.3086 rb:1.0569 dl:445-445 gd:1
ttp: b1251/3125 bl:2.2616 bb:1.0412 rl:2.3086 rb:1.0568 dl:441-442 gd:1
ttp: b1243/3125 bl:2.3053 bb:1.1026 rl:2.3086 rb:1.0569 dl:439-439 gd:1
ttp: b1238/3125 bl:2.3077 bb:1.1399 rl:2.3086 rb:1.0570 dl:437-437 gd:1
ttp: b1226/3125 bl:2.4708 bb:1.1444 rl:2.3088 rb:1.0571 dl:432-433 gd:1
ttp: b1219/3125 bl:2.4736 bb:1.0866 rl:2.3090 rb:1.0571 dl:429-430 gd:1
ttp: b1210/3125 bl:2.4256 bb:1.1169 rl:2.3091 rb:1.0572 dl:426-427 gd:1
ttp: b1204/3125 bl:2.4234 bb:1.1239 rl:2.3093 rb:1.0573 dl:424-424 gd:1
ttp: b1200/3125 bl:2.2038 bb:1.0625 rl:2.3091 rb:1.0573 dl:422-422 gd:1
ttp: b1190/3125 bl:2.3585 bb:1.1014 rl:2.3092 rb:1.0573 dl:419-419 gd:1
ttp: b1182/3125 bl:2.3849 bb:1.1233 rl:2.3093 rb:1.0574 dl:416-416 gd:1
ttp: b1175/3125 bl:2.2974 bb:1.0436 rl:2.3093 rb:1.0574 dl:413-413 gd:1
ttp: b1168/3125 bl:2.3499 bb:1.1455 rl:2.3093 rb:1.0575 dl:410-410 gd:1
ttp: b1159/3125 bl:2.3571 bb:1.1363 rl:2.3094 rb:1.0576 dl:407-407 gd:1
ttp: b1149/3125 bl:2.1290 bb:0.9616 rl:2.3092 rb:1.0575 dl:403-404 gd:1
ttp: b1141/3125 bl:2.5704 bb:1.0833 rl:2.3095 rb:1.0575 dl:400-401 gd:1
ttp: b1136/3125 bl:2.4287 bb:1.1673 rl:2.3096 rb:1.0576 dl:399-399 gd:1
ttp: b1128/3125 bl:2.1200 bb:1.0819 rl:2.3094 rb:1.0576 dl:396-396 gd:1
ttp: b1117/3125 bl:2.3156 bb:1.0336 rl:2.3094 rb:1.0576 dl:393-393 gd:1
ttp: b1112/3125 bl:2.2664 bb:1.0764 rl:2.3093 rb:1.0576 dl:391-391 gd:1
ttp: b1104/3125 bl:2.3695 bb:1.0687 rl:2.3094 rb:1.0577 dl:388-388 gd:1
ttp: b1099/3125 bl:2.1863 bb:1.0522 rl:2.3093 rb:1.0576 dl:386-386 gd:1
ttp: b1089/3125 bl:2.2493 bb:1.0855 rl:2.3092 rb:1.0577 dl:383-383 gd:1
ttp: b1080/3125 bl:2.3775 bb:1.0747 rl:2.3093 rb:1.0577 dl:380-380 gd:1
ttp: b1073/3125 bl:2.2364 bb:1.1105 rl:2.3092 rb:1.0577 dl:378-378 gd:1
ttp: b1063/3125 bl:2.3068 bb:1.0617 rl:2.3092 rb:1.0577 dl:374-375 gd:1
ttp: b1059/3125 bl:2.5130 bb:1.1151 rl:2.3094 rb:1.0578 dl:373-373 gd:1
ttp: b1052/3125 bl:2.2419 bb:1.0056 rl:2.3093 rb:1.0578 dl:371-371 gd:1
ttp: b1040/3125 bl:2.3386 bb:1.0851 rl:2.3094 rb:1.0578 dl:367-368 gd:1
ttp: b1032/3125 bl:2.5196 bb:1.1551 rl:2.3096 rb:1.0579 dl:364-365 gd:1
ttp: b1026/3125 bl:2.2668 bb:1.0932 rl:2.3095 rb:1.0579 dl:362-363 gd:1
ttp: b1016/3125 bl:2.3735 bb:1.1184 rl:2.3096 rb:1.0580 dl:359-360 gd:1
ttp: b1012/3125 bl:2.3623 bb:1.1009 rl:2.3097 rb:1.0580 dl:358-358 gd:1
ttp: b1005/3125 bl:2.4097 bb:1.1736 rl:2.3098 rb:1.0581 dl:356-356 gd:1
ttp: b993/3125 bl:2.5376 bb:1.1395 rl:2.3100 rb:1.0582 dl:352-353 gd:1
ttp: b987/3125 bl:2.3194 bb:1.0811 rl:2.3100 rb:1.0582 dl:350-351 gd:1
ttp: b982/3125 bl:2.2861 bb:1.0588 rl:2.3100 rb:1.0582 dl:349-349 gd:1
ttp: b971/3125 bl:2.3181 bb:1.0959 rl:2.3100 rb:1.0583 dl:345-346 gd:1
ttp: b965/3125 bl:2.4344 bb:1.1096 rl:2.3101 rb:1.0583 dl:344-344 gd:1
ttp: b955/3125 bl:2.3377 bb:1.1051 rl:2.3101 rb:1.0583 dl:340-341 gd:1
ttp: b951/3125 bl:2.3778 bb:1.0522 rl:2.3102 rb:1.0583 dl:339-339 gd:1
ttp: b940/3125 bl:2.2429 bb:1.0882 rl:2.3101 rb:1.0584 dl:336-336 gd:1
ttp: b934/3125 bl:2.3060 bb:1.1062 rl:2.3101 rb:1.0584 dl:334-334 gd:1
ttp: b927/3125 bl:2.2022 bb:0.9960 rl:2.3100 rb:1.0584 dl:332-332 gd:1
ttp: b915/3125 bl:2.4557 bb:1.1322 rl:2.3101 rb:1.0584 dl:328-329 gd:1
ttp: b911/3125 bl:2.3364 bb:1.0946 rl:2.3102 rb:1.0584 dl:327-327 gd:1
ttp: b897/3125 bl:2.3700 bb:1.0933 rl:2.3102 rb:1.0585 dl:323-324 gd:1
ttp: b892/3125 bl:2.4509 bb:1.2656 rl:2.3103 rb:1.0586 dl:322-322 gd:1
ttp: b885/3125 bl:2.2983 bb:1.0982 rl:2.3103 rb:1.0587 dl:320-320 gd:1
ttp: b875/3125 bl:2.2531 bb:1.1145 rl:2.3103 rb:1.0587 dl:317-317 gd:1
ttp: b868/3125 bl:2.4601 bb:1.1385 rl:2.3104 rb:1.0588 dl:315-315 gd:1
ttp: b856/3125 bl:2.3183 bb:1.0707 rl:2.3104 rb:1.0588 dl:311-312 gd:1
ttp: b850/3125 bl:2.2537 bb:1.1331 rl:2.3104 rb:1.0589 dl:310-310 gd:1
ttp: b842/3125 bl:2.3636 bb:1.0996 rl:2.3104 rb:1.0589 dl:307-308 gd:1
ttp: b835/3125 bl:2.4026 bb:1.1523 rl:2.3105 rb:1.0590 dl:306-306 gd:1
ttp: b827/3125 bl:2.3494 bb:1.1551 rl:2.3105 rb:1.0590 dl:304-304 gd:1
ttp: b819/3125 bl:2.1806 bb:1.0169 rl:2.3104 rb:1.0590 dl:302-302 gd:1
ttp: b812/3125 bl:2.3491 bb:1.0921 rl:2.3104 rb:1.0590 dl:300-300 gd:1
ttp: b804/3125 bl:2.3353 bb:1.1446 rl:2.3105 rb:1.0591 dl:298-298 gd:1
ttp: b797/3125 bl:2.4262 bb:1.0895 rl:2.3106 rb:1.0591 dl:296-296 gd:1
ttp: b789/3125 bl:2.3844 bb:1.0849 rl:2.3106 rb:1.0591 dl:294-294 gd:1
ttp: b779/3125 bl:2.4166 bb:1.1267 rl:2.3107 rb:1.0592 dl:290-291 gd:1
ttp: b773/3125 bl:2.5009 bb:1.1036 rl:2.3108 rb:1.0592 dl:289-289 gd:1
ttp: b766/3125 bl:2.4734 bb:1.1689 rl:2.3110 rb:1.0593 dl:287-287 gd:1
ttp: b759/3125 bl:2.3151 bb:1.0526 rl:2.3110 rb:1.0593 dl:285-285 gd:1
ttp: b752/3125 bl:2.3912 bb:1.1417 rl:2.3110 rb:1.0594 dl:283-283 gd:1
ttp: b745/3125 bl:2.3311 bb:1.1113 rl:2.3111 rb:1.0594 dl:281-281 gd:1
ttp: b737/3125 bl:2.3792 bb:1.0478 rl:2.3111 rb:1.0594 dl:279-279 gd:1
ttp: b727/3125 bl:2.2799 bb:1.0602 rl:2.3111 rb:1.0594 dl:277-277 gd:1
ttp: b719/3125 bl:2.4766 bb:1.1703 rl:2.3112 rb:1.0595 dl:275-275 gd:1
ttp: b711/3125 bl:2.2655 bb:1.0729 rl:2.3112 rb:1.0595 dl:273-273 gd:1
ttp: b704/3125 bl:2.4972 bb:1.2779 rl:2.3113 rb:1.0596 dl:271-271 gd:1
ttp: b695/3125 bl:2.5047 bb:1.1927 rl:2.3114 rb:1.0597 dl:269-269 gd:1
ttp: b685/3125 bl:2.6690 bb:1.2404 rl:2.3117 rb:1.0598 dl:267-267 gd:1
ttp: b684/3125 bl:2.4297 bb:1.0938 rl:2.3118 rb:1.0599 dl:266-266 gd:1
ttp: b668/3125 bl:2.6878 bb:1.1609 rl:2.3120 rb:1.0599 dl:262-263 gd:1
ttp: b667/3125 bl:2.4502 bb:1.1533 rl:2.3121 rb:1.0600 dl:262-262 gd:1
ttp: b660/3125 bl:2.4925 bb:1.2419 rl:2.3123 rb:1.0601 dl:260-260 gd:1
ttp: b645/3125 bl:2.4550 bb:1.2406 rl:2.3124 rb:1.0602 dl:256-257 gd:1
ttp: b642/3125 bl:2.3609 bb:1.1616 rl:2.3124 rb:1.0603 dl:256-256 gd:1
ttp: b633/3125 bl:2.5975 bb:1.2839 rl:2.3126 rb:1.0604 dl:254-254 gd:1
ttp: b631/3125 bl:2.5163 bb:1.2614 rl:2.3127 rb:1.0605 dl:253-253 gd:1
ttp: b615/3125 bl:2.6471 bb:1.2235 rl:2.3129 rb:1.0607 dl:249-250 gd:1
ttp: b614/3125 bl:2.4203 bb:1.2043 rl:2.3130 rb:1.0607 dl:249-249 gd:1
ttp: b599/3125 bl:2.2561 bb:1.0670 rl:2.3130 rb:1.0607 dl:245-246 gd:1
ttp: b598/3125 bl:2.3954 bb:1.1103 rl:2.3130 rb:1.0608 dl:245-245 gd:1
ttp: b590/3125 bl:2.3771 bb:1.1365 rl:2.3131 rb:1.0608 dl:243-243 gd:1
ttp: b580/3125 bl:2.5747 bb:1.2123 rl:2.3132 rb:1.0609 dl:241-241 gd:1
ttp: b572/3125 bl:2.5054 bb:1.1658 rl:2.3134 rb:1.0610 dl:239-239 gd:1
ttp: b564/3125 bl:2.5553 bb:1.1716 rl:2.3135 rb:1.0611 dl:237-237 gd:1
ttp: b555/3125 bl:2.4098 bb:1.1608 rl:2.3136 rb:1.0611 dl:235-235 gd:1
ttp: b545/3125 bl:2.3275 bb:1.1155 rl:2.3136 rb:1.0611 dl:233-233 gd:1
ttp: b535/3125 bl:2.2726 bb:1.0585 rl:2.3135 rb:1.0611 dl:230-231 gd:1
ttp: b534/3125 bl:2.5230 bb:1.1570 rl:2.3137 rb:1.0612 dl:230-230 gd:1
ttp: b524/3125 bl:2.4649 bb:1.2132 rl:2.3138 rb:1.0613 dl:228-228 gd:1
ttp: b516/3125 bl:2.4040 bb:1.1835 rl:2.3138 rb:1.0614 dl:226-226 gd:1
ttp: b507/3125 bl:2.4261 bb:1.1179 rl:2.3139 rb:1.0614 dl:224-224 gd:1
ttp: b504/3125 bl:2.5112 bb:1.1547 rl:2.3140 rb:1.0614 dl:223-223 gd:1
ttp: b495/3125 bl:2.5275 bb:1.2415 rl:2.3141 rb:1.0615 dl:221-221 gd:1
ttp: b487/3125 bl:2.2960 bb:1.0586 rl:2.3141 rb:1.0615 dl:219-219 gd:1
ttp: b476/3125 bl:2.3164 bb:1.1261 rl:2.3141 rb:1.0616 dl:217-217 gd:1
ttp: b467/3125 bl:2.5475 bb:1.1764 rl:2.3142 rb:1.0616 dl:215-215 gd:1
ttp: b460/3125 bl:2.5689 bb:1.2345 rl:2.3144 rb:1.0617 dl:213-213 gd:1
ttp: b450/3125 bl:2.6069 bb:1.0912 rl:2.3145 rb:1.0617 dl:211-211 gd:1
ttp: b448/3125 bl:2.5866 bb:1.2472 rl:2.3147 rb:1.0618 dl:210-210 gd:1
ttp: b440/3125 bl:2.4808 bb:1.1960 rl:2.3148 rb:1.0619 dl:208-208 gd:1
ttp: b430/3125 bl:2.1565 bb:1.0975 rl:2.3147 rb:1.0619 dl:206-206 gd:1
ttp: b420/3125 bl:2.3497 bb:1.1791 rl:2.3147 rb:1.0620 dl:204-204 gd:1
ttp: b408/3125 bl:2.4172 bb:1.1786 rl:2.3148 rb:1.0620 dl:201-202 gd:1
ttp: b406/3125 bl:2.5929 bb:1.2205 rl:2.3149 rb:1.0621 dl:201-201 gd:1
ttp: b398/3125 bl:2.3555 bb:1.1055 rl:2.3149 rb:1.0621 dl:199-199 gd:1
ttp: b388/3125 bl:2.5220 bb:1.2671 rl:2.3150 rb:1.0622 dl:197-197 gd:1
ttp: b379/3125 bl:2.3269 bb:1.1471 rl:2.3150 rb:1.0623 dl:195-195 gd:1
ttp: b369/3125 bl:2.4775 bb:1.1567 rl:2.3151 rb:1.0623 dl:192-193 gd:1
ttp: b366/3125 bl:2.4961 bb:1.1129 rl:2.3152 rb:1.0623 dl:192-192 gd:1
ttp: b356/3125 bl:2.5731 bb:1.1552 rl:2.3153 rb:1.0624 dl:189-190 gd:1
ttp: b355/3125 bl:2.3767 bb:1.1655 rl:2.3154 rb:1.0624 dl:189-189 gd:1
ttp: b351/3125 bl:2.5269 bb:1.2401 rl:2.3155 rb:1.0625 dl:188-188 gd:1
ttp: b338/3125 bl:2.4888 bb:1.2422 rl:2.3156 rb:1.0626 dl:185-186 gd:1
ttp: b334/3125 bl:2.5682 bb:1.3015 rl:2.3157 rb:1.0627 dl:185-185 gd:1
ttp: b331/3125 bl:2.5091 bb:1.1838 rl:2.3158 rb:1.0628 dl:184-184 gd:1
ttp: b320/3125 bl:2.3415 bb:1.1576 rl:2.3158 rb:1.0628 dl:181-182 gd:1
ttp: b318/3125 bl:2.5594 bb:1.1604 rl:2.3159 rb:1.0628 dl:181-181 gd:1
ttp: b314/3125 bl:2.3883 bb:1.1084 rl:2.3159 rb:1.0629 dl:180-180 gd:1
ttp: b310/3125 bl:2.3722 bb:1.1976 rl:2.3160 rb:1.0629 dl:179-179 gd:1
ttp: b301/3125 bl:2.5605 bb:1.2026 rl:2.3161 rb:1.0630 dl:177-177 gd:1
ttp: b296/3125 bl:2.6773 bb:1.2670 rl:2.3162 rb:1.0631 dl:176-176 gd:1
ttp: b287/3125 bl:2.3375 bb:1.1304 rl:2.3162 rb:1.0631 dl:174-174 gd:1
ttp: b283/3125 bl:2.6757 bb:1.2723 rl:2.3164 rb:1.0632 dl:173-173 gd:1
ttp: b271/3125 bl:2.4730 bb:1.1359 rl:2.3165 rb:1.0632 dl:171-171 gd:1
ttp: b260/3125 bl:2.5055 bb:1.1271 rl:2.3166 rb:1.0633 dl:168-169 gd:1
ttp: b259/3125 bl:2.5028 bb:1.1528 rl:2.3166 rb:1.0633 dl:168-168 gd:1
ttp: b249/3125 bl:2.5220 bb:1.2425 rl:2.3167 rb:1.0634 dl:166-166 gd:1
ttp: b247/3125 bl:2.3924 bb:1.0853 rl:2.3168 rb:1.0634 dl:165-165 gd:1
ttp: b238/3125 bl:2.4265 bb:1.1824 rl:2.3168 rb:1.0634 dl:163-163 gd:1
ttp: b228/3125 bl:2.3549 bb:1.0692 rl:2.3168 rb:1.0634 dl:161-161 gd:1
ttp: b220/3125 bl:2.6646 bb:1.2812 rl:2.3170 rb:1.0635 dl:159-159 gd:1
ttp: b211/3125 bl:2.2683 bb:1.1485 rl:2.3169 rb:1.0635 dl:157-157 gd:1
ttp: b202/3125 bl:2.5669 bb:1.2214 rl:2.3170 rb:1.0636 dl:154-155 gd:1
ttp: b196/3125 bl:2.5621 bb:1.1772 rl:2.3171 rb:1.0636 dl:153-153 gd:1
ttp: b187/3125 bl:2.4707 bb:1.1268 rl:2.3172 rb:1.0637 dl:150-151 gd:1
ttp: b186/3125 bl:2.5467 bb:1.1390 rl:2.3173 rb:1.0637 dl:150-150 gd:1
ttp: b176/3125 bl:2.5313 bb:1.1888 rl:2.3174 rb:1.0637 dl:148-148 gd:1
ttp: b170/3125 bl:2.5922 bb:1.2675 rl:2.3175 rb:1.0638 dl:146-146 gd:1
ttp: b161/3125 bl:2.5079 bb:1.1980 rl:2.3175 rb:1.0639 dl:144-144 gd:1
ttp: b152/3125 bl:2.5393 bb:1.1893 rl:2.3176 rb:1.0639 dl:142-142 gd:1
ttp: b144/3125 bl:2.5437 bb:1.2480 rl:2.3177 rb:1.0640 dl:140-140 gd:1
ttp: b137/3125 bl:2.4961 bb:1.2508 rl:2.3178 rb:1.0640 dl:138-138 gd:1
ttp: b129/3125 bl:2.4421 bb:1.1728 rl:2.3178 rb:1.0641 dl:136-136 gd:1
ttp: b121/3125 bl:2.4286 bb:1.1999 rl:2.3178 rb:1.0641 dl:134-134 gd:1
ttp: b113/3125 bl:2.6313 bb:1.2124 rl:2.3179 rb:1.0642 dl:132-132 gd:1
ttp: b106/3125 bl:2.7402 bb:1.2935 rl:2.3181 rb:1.0642 dl:130-130 gd:1
ttp: b98/3125 bl:2.5967 bb:1.1588 rl:2.3182 rb:1.0643 dl:128-128 gd:1
ttp: b85/3125 bl:2.5475 bb:1.2556 rl:2.3182 rb:1.0643 dl:124-125 gd:1
ttp: b79/3125 bl:2.6611 bb:1.2150 rl:2.3184 rb:1.0644 dl:123-123 gd:1
ttp: b69/3125 bl:2.5190 bb:1.1217 rl:2.3184 rb:1.0644 dl:119-120 gd:1
ttp: b65/3125 bl:2.6104 bb:1.3138 rl:2.3185 rb:1.0645 dl:118-118 gd:1
ttp: b59/3125 bl:2.7195 bb:1.2804 rl:2.3186 rb:1.0645 dl:116-116 gd:1
ttp: b50/3125 bl:2.6868 bb:1.2816 rl:2.3187 rb:1.0646 dl:113-113 gd:1
ttp: b40/3125 bl:2.6247 bb:1.2499 rl:2.3188 rb:1.0646 dl:108-109 gd:1
ttp: b37/3125 bl:2.6743 bb:1.1370 rl:2.3189 rb:1.0646 dl:107-107 gd:1
ttp: b25/3125 bl:2.8184 bb:1.2650 rl:2.3190 rb:1.0647 dl:101-102 gd:1
ttp: b18/3125 bl:2.6704 bb:1.2721 rl:2.3191 rb:1.0647 dl:97-98 gd:1
ttp: b13/3125 bl:2.6459 bb:1.1904 rl:2.3192 rb:1.0648 dl:93-94 gd:1
ttp: b8/3125 bl:2.5547 bb:1.1046 rl:2.3193 rb:1.0648 dl:88-89 gd:1
ttp: b1/3125 bl:2.8721 bb:1.2080 rl:2.3193 rb:1.0648 dl:61-75 gd:1
quantized_ttt_phased val_loss:2.32657142 val_bpb:1.06314561 eval_time:604684ms
